HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.choice,Approve,Reject
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,308XBLVESKC7GP29VKEZ99MM3NIBRA,A1BW8BW8LB6ZPC,Approved,Tue Aug 14 18:48:22 PDT 2018,Tue Aug 14 18:48:26 PDT 2018,Fri Aug 17 18:48:26 PDT 2018,Tue Aug 14 19:40:18 PDT 2018,,,4,100% (5/5),100% (5/5),100% (5/5),live5chJb:livekwxeg.png,optionB,,
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,336YQZE83XMEUT88P2R5KOSKN4X5MF,ATIGCUKIPNWG0,Approved,Tue Aug 14 18:46:53 PDT 2018,Tue Aug 14 18:47:03 PDT 2018,Fri Aug 17 18:47:03 PDT 2018,Tue Aug 14 19:40:18 PDT 2018,,,10,100% (12/12),100% (12/12),100% (12/12),live5chJb:livekwxeg.png,optionB,,
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3BV8HQ2ZZY99BWZXXIB533BKPIJ6AC,A3DIUIYXBJIKQN,Approved,Tue Aug 14 18:48:07 PDT 2018,Tue Aug 14 18:48:10 PDT 2018,Fri Aug 17 18:48:10 PDT 2018,Tue Aug 14 19:40:18 PDT 2018,,,3,100% (22/22),100% (22/22),100% (22/22),live5chJb:livekwxeg.png,optionB,,
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3FTYUGLFSWTBQZ2VC9S21Y5QEQ55DX,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:48:17 PDT 2018,Tue Aug 14 18:48:19 PDT 2018,Fri Aug 17 18:48:19 PDT 2018,Tue Aug 14 19:40:18 PDT 2018,,,2,100% (41/41),100% (41/41),100% (41/41),live5chJb:livekwxeg.png,optionB,,
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3GS6S824SS5EPU8SX4TEN3UXCRAWNM,A1X9OTML2CUQBD,Approved,Tue Aug 14 18:48:06 PDT 2018,Tue Aug 14 18:48:11 PDT 2018,Fri Aug 17 18:48:11 PDT 2018,Tue Aug 14 19:40:19 PDT 2018,,,5,100% (19/19),100% (19/19),100% (19/19),live5chJb:livekwxeg.png,optionB,,
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3OXV7EAXLGY9RB0CO3WVGVXEJ8R63G,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:47:53 PDT 2018,Tue Aug 14 18:48:20 PDT 2018,Fri Aug 17 18:48:20 PDT 2018,Tue Aug 14 19:40:19 PDT 2018,,,27,100% (34/34),100% (34/34),100% (34/34),live5chJb:livekwxeg.png,optionB,,
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3WZ36BJEV5OKW4F1Z9JU9ON4R8ETB4,AF3EMBTO817L3,Approved,Tue Aug 14 18:46:09 PDT 2018,Tue Aug 14 18:46:20 PDT 2018,Fri Aug 17 18:46:20 PDT 2018,Tue Aug 14 19:40:19 PDT 2018,,,11,100% (11/11),100% (11/11),100% (11/11),live5chJb:livekwxeg.png,optionB,,
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3Z4XG4ZF4AZ8BNQE170H7PI9WYI8X4,A30BPQ2QGZOXN8,Approved,Tue Aug 14 18:48:06 PDT 2018,Tue Aug 14 18:48:10 PDT 2018,Fri Aug 17 18:48:10 PDT 2018,Tue Aug 14 19:40:19 PDT 2018,,,4,100% (14/14),100% (14/14),100% (14/14),live5chJb:livekwxeg.png,optionB,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,35GCEFQ6I7WBFLKNQ8T6DTQ9OCNZ3Z,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:47:23 PDT 2018,Tue Aug 14 18:49:53 PDT 2018,Fri Aug 17 18:49:53 PDT 2018,Tue Aug 14 19:40:28 PDT 2018,,,150,100% (34/34),100% (34/34),100% (34/34),liveqIV8z:liveRfvLA.png,optionB,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,36NEMU28XHL87CNSL3EEAO5X710WMM,ATV47Z6T02GHA,Approved,Tue Aug 14 18:48:06 PDT 2018,Tue Aug 14 18:48:10 PDT 2018,Fri Aug 17 18:48:10 PDT 2018,Tue Aug 14 19:40:28 PDT 2018,,,4,100% (25/25),100% (25/25),100% (25/25),liveqIV8z:liveRfvLA.png,optionB,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3VP0C6EFSI4ADX8MUL1ACU6KJZ86MW,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:48:25 PDT 2018,Tue Aug 14 18:48:27 PDT 2018,Fri Aug 17 18:48:27 PDT 2018,Tue Aug 14 19:40:29 PDT 2018,,,2,100% (41/41),100% (41/41),100% (41/41),liveqIV8z:liveRfvLA.png,optionB,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,35GMH2SV3GP2QFMDDJZLGMN2VXBEO4,A30BPQ2QGZOXN8,Approved,Tue Aug 14 18:48:25 PDT 2018,Tue Aug 14 18:48:29 PDT 2018,Fri Aug 17 18:48:29 PDT 2018,Tue Aug 14 19:39:53 PDT 2018,,,4,100% (14/14),100% (14/14),100% (14/14),liveqiCpO:livekxnSI.png,optionB,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,37UEWGM5HVG63RKHTNLA3X9DHBR1RH,A119A8DHXU2PP7,Approved,Tue Aug 14 18:47:55 PDT 2018,Tue Aug 14 18:48:06 PDT 2018,Fri Aug 17 18:48:06 PDT 2018,Tue Aug 14 19:39:53 PDT 2018,,,11,100% (6/6),100% (6/6),100% (6/6),liveqiCpO:livekxnSI.png,optionB,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3CCZ6YKWR9RZN9PE0TN0F2M0N5Q95K,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:48:20 PDT 2018,Tue Aug 14 18:48:22 PDT 2018,Fri Aug 17 18:48:22 PDT 2018,Tue Aug 14 19:39:53 PDT 2018,,,2,100% (41/41),100% (41/41),100% (41/41),liveqiCpO:livekxnSI.png,optionB,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3GD6L00D3U5F6B7POFPTHYF3BOS1MT,A1UDYGZ37Q9V0K,Approved,Tue Aug 14 18:47:47 PDT 2018,Tue Aug 14 18:47:51 PDT 2018,Fri Aug 17 18:47:51 PDT 2018,Tue Aug 14 19:39:53 PDT 2018,,,4,100% (21/21),100% (21/21),100% (21/21),liveqiCpO:livekxnSI.png,optionB,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3L0KT67Y8GOFUCVXK1SO7UPJAYIYSZ,A1YPOIURXB6ESR,Approved,Tue Aug 14 18:46:36 PDT 2018,Tue Aug 14 18:46:48 PDT 2018,Fri Aug 17 18:46:48 PDT 2018,Tue Aug 14 19:39:53 PDT 2018,,,12,100% (15/15),100% (15/15),100% (15/15),liveqiCpO:livekxnSI.png,optionB,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3LS2AMNW5HYRNICIMAULA3CGE0YQOR,AIWSB4YTN32GF,Approved,Tue Aug 14 18:46:19 PDT 2018,Tue Aug 14 18:46:43 PDT 2018,Fri Aug 17 18:46:43 PDT 2018,Tue Aug 14 19:39:53 PDT 2018,,,24,100% (11/11),100% (11/11),100% (11/11),liveqiCpO:livekxnSI.png,optionB,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3P1L2B7AD3XGWLW5U5MPTHDM4UBOL0,ATV47Z6T02GHA,Approved,Tue Aug 14 18:46:39 PDT 2018,Tue Aug 14 18:46:46 PDT 2018,Fri Aug 17 18:46:46 PDT 2018,Tue Aug 14 19:39:53 PDT 2018,,,7,100% (25/25),100% (25/25),100% (25/25),liveqiCpO:livekxnSI.png,optionB,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3R3YRB5GRHBUD7PYT098J9P0S40UA1,A2J62BRLYSAI7R,Approved,Tue Aug 14 18:47:49 PDT 2018,Tue Aug 14 18:47:52 PDT 2018,Fri Aug 17 18:47:52 PDT 2018,Tue Aug 14 19:39:54 PDT 2018,,,3,100% (31/31),100% (31/31),100% (31/31),liveqiCpO:livekxnSI.png,optionB,,
3BA7SXOG1KYLR86826PNTO1XX7OR8K,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3IGI0VL649S6KLZQ6I2469HB9PBON2,A3FZXJCTN0NZWJ,Approved,Tue Aug 14 18:46:45 PDT 2018,Tue Aug 14 18:46:49 PDT 2018,Fri Aug 17 18:46:49 PDT 2018,Tue Aug 14 19:39:57 PDT 2018,,,4,100% (17/17),100% (17/17),100% (17/17),liveTnIGw:liveDDuPv.png,optionB,,
3BA7SXOG1KYLR86826PNTO1XX7OR8K,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3L6L49WXW25YQ3J2JYR9YUBK1DC45J,A2J62BRLYSAI7R,Approved,Tue Aug 14 18:47:00 PDT 2018,Tue Aug 14 18:47:05 PDT 2018,Fri Aug 17 18:47:05 PDT 2018,Tue Aug 14 19:39:57 PDT 2018,,,5,100% (31/31),100% (31/31),100% (31/31),liveTnIGw:liveDDuPv.png,optionB,,
3BA7SXOG1KYLR86826PNTO1XX7OR8K,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3LOTDFNYA97212VBZGA1FYLOA0OWFF,A2HT9ZNMIXPS91,Approved,Tue Aug 14 18:47:56 PDT 2018,Tue Aug 14 18:48:04 PDT 2018,Fri Aug 17 18:48:04 PDT 2018,Tue Aug 14 19:39:58 PDT 2018,,,8,100% (5/5),100% (5/5),100% (5/5),liveTnIGw:liveDDuPv.png,optionB,,
3BA7SXOG1KYLR86826PNTO1XX7OR8K,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3TMFV4NEPAMTMNLOR24V5642NWBW8Y,A1YPOIURXB6ESR,Approved,Tue Aug 14 18:47:39 PDT 2018,Tue Aug 14 18:48:12 PDT 2018,Fri Aug 17 18:48:12 PDT 2018,Tue Aug 14 19:39:58 PDT 2018,,,33,100% (15/15),100% (15/15),100% (15/15),liveTnIGw:liveDDuPv.png,optionB,,
3BA7SXOG1KYLR86826PNTO1XX7OR8K,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3TMSXRD2X88BBN13SHVGQWHU9Q5W1E,AFOSHFLRNELUY,Approved,Tue Aug 14 18:47:17 PDT 2018,Tue Aug 14 18:47:26 PDT 2018,Fri Aug 17 18:47:26 PDT 2018,Tue Aug 14 19:39:58 PDT 2018,,,9,100% (5/5),100% (5/5),100% (5/5),liveTnIGw:liveDDuPv.png,optionB,,
3CKVGCS3PHDFAY1IMRCDQJ0B0BW0SV,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3180JW2OT6KOTL2NM5ED4W03JA1J5O,AF3EMBTO817L3,Approved,Tue Aug 14 18:47:07 PDT 2018,Tue Aug 14 18:47:12 PDT 2018,Fri Aug 17 18:47:12 PDT 2018,Tue Aug 14 19:40:11 PDT 2018,,,5,100% (11/11),100% (11/11),100% (11/11),live1odip:live4dECl.png,optionB,,
3CKVGCS3PHDFAY1IMRCDQJ0B0BW0SV,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,32VNZTT0A9CNVQH0G54C1VGGTV14RX,A1F01FVEPYCPHO,Approved,Tue Aug 14 18:48:08 PDT 2018,Tue Aug 14 18:48:35 PDT 2018,Fri Aug 17 18:48:35 PDT 2018,Tue Aug 14 19:40:11 PDT 2018,,,27,100% (21/21),100% (21/21),100% (21/21),live1odip:live4dECl.png,optionB,,
3CKVGCS3PHDFAY1IMRCDQJ0B0BW0SV,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,36V4Q8R5ZM83NFR69UF8IZNBJ0JQMC,A3B0AB2C9SIHN,Approved,Tue Aug 14 18:46:19 PDT 2018,Tue Aug 14 18:50:33 PDT 2018,Fri Aug 17 18:50:33 PDT 2018,Tue Aug 14 19:40:11 PDT 2018,,,254,30% (3/10),30% (3/10),30% (3/10),live1odip:live4dECl.png,optionB,,
3CKVGCS3PHDFAY1IMRCDQJ0B0BW0SV,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,39GAF6DQWT8YWY1Y27QK4UYG2H41VA,A3SWY3FVIP79ZI,Approved,Tue Aug 14 18:48:27 PDT 2018,Tue Aug 14 18:48:36 PDT 2018,Fri Aug 17 18:48:36 PDT 2018,Tue Aug 14 19:40:11 PDT 2018,,,9,100% (2/2),100% (2/2),100% (2/2),live1odip:live4dECl.png,optionB,,
3CKVGCS3PHDFAY1IMRCDQJ0B0BW0SV,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,39GHHAVOMHZ6X2YN80V3Z4UPJE74J5,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:47:28 PDT 2018,Tue Aug 14 18:47:32 PDT 2018,Fri Aug 17 18:47:32 PDT 2018,Tue Aug 14 19:40:12 PDT 2018,,,4,100% (41/41),100% (41/41),100% (41/41),live1odip:live4dECl.png,optionB,,
3CKVGCS3PHDFAY1IMRCDQJ0B0BW0SV,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3DBQWDE4Y86KCBT81365X3HKSU75NF,AFOSHFLRNELUY,Approved,Tue Aug 14 18:47:03 PDT 2018,Tue Aug 14 18:47:11 PDT 2018,Fri Aug 17 18:47:11 PDT 2018,Tue Aug 14 19:40:12 PDT 2018,,,8,100% (5/5),100% (5/5),100% (5/5),live1odip:live4dECl.png,optionB,,
3CKVGCS3PHDFAY1IMRCDQJ0B0BW0SV,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3Z7ISHFUH23XGIQT2PO24AYK4YFZ8R,A2J62BRLYSAI7R,Approved,Tue Aug 14 18:47:32 PDT 2018,Tue Aug 14 18:47:37 PDT 2018,Fri Aug 17 18:47:37 PDT 2018,Tue Aug 14 19:40:12 PDT 2018,,,5,100% (31/31),100% (31/31),100% (31/31),live1odip:live4dECl.png,optionB,,
3CO05SML7WD39J1572C809VFE9D0R7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,36AHBNMV1TK9SNCFNBXZCV3J9V9DYL,A30BPQ2QGZOXN8,Approved,Tue Aug 14 18:47:42 PDT 2018,Tue Aug 14 18:47:47 PDT 2018,Fri Aug 17 18:47:47 PDT 2018,Tue Aug 14 19:39:56 PDT 2018,,,5,100% (14/14),100% (14/14),100% (14/14),liveRrGr5:liveNQ5pJ.png,optionB,,
3CO05SML7WD39J1572C809VFE9D0R7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,36ZN444YTT6E6KOZ92PC11LUNQHOIM,A2J62BRLYSAI7R,Approved,Tue Aug 14 18:46:34 PDT 2018,Tue Aug 14 18:46:41 PDT 2018,Fri Aug 17 18:46:41 PDT 2018,Tue Aug 14 19:39:56 PDT 2018,,,7,100% (31/31),100% (31/31),100% (31/31),liveRrGr5:liveNQ5pJ.png,optionB,,
3CO05SML7WD39J1572C809VFE9D0R7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3B2X28YI3YNEU64P3WB1YEVQ7046B7,A1C6BNLZXBOMT7,Approved,Tue Aug 14 18:48:09 PDT 2018,Tue Aug 14 19:25:55 PDT 2018,Fri Aug 17 19:25:55 PDT 2018,Tue Aug 14 19:39:56 PDT 2018,,,2266,100% (7/7),100% (7/7),100% (7/7),liveRrGr5:liveNQ5pJ.png,optionB,,
3CO05SML7WD39J1572C809VFE9D0R7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3IOEN3P9S9RDH8MX1ZICS2IHLOD61O,A1X9OTML2CUQBD,Approved,Tue Aug 14 18:47:51 PDT 2018,Tue Aug 14 18:47:57 PDT 2018,Fri Aug 17 18:47:57 PDT 2018,Tue Aug 14 19:39:56 PDT 2018,,,6,100% (19/19),100% (19/19),100% (19/19),liveRrGr5:liveNQ5pJ.png,optionB,,
3CO05SML7WD39J1572C809VFE9D0R7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3OVR4I9USRRNJP203QFCW56BX9Z4QW,A1P8K83P1987GB,Approved,Tue Aug 14 18:47:42 PDT 2018,Tue Aug 14 18:47:45 PDT 2018,Fri Aug 17 18:47:45 PDT 2018,Tue Aug 14 19:39:57 PDT 2018,,,3,100% (33/33),100% (33/33),100% (33/33),liveRrGr5:liveNQ5pJ.png,optionB,,
3CO05SML7WD39J1572C809VFE9D0R7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3WI0P0II6300VM0T9G554ZAM68TRDW,A152S7LOEE5B38,Approved,Tue Aug 14 18:47:27 PDT 2018,Tue Aug 14 18:47:39 PDT 2018,Fri Aug 17 18:47:39 PDT 2018,Tue Aug 14 19:39:57 PDT 2018,,,12,100% (6/6),100% (6/6),100% (6/6),liveRrGr5:liveNQ5pJ.png,optionB,,
